transaction_id,customer_id,transaction_type,amount,currency,transaction_date
1001505,2749,out,597.88,EUR,2022-01-22
1001509,2110,in,313.37,EUR,2022-01-22
1001510,2658,in,219.03,EUR,2022-01-22
1001511,2171,out,333.13,EUR,2022-01-22
1001512,3080,in,553.31,EUR,2022-01-22
1001513,993,in,332.26,EUR,2022-01-22
1001515,2523,out,526.67,EUR,2022-01-22
1001518,2596,in,46.29,EUR,2022-01-22
1001519,822,out,325.82,EUR,2022-01-22
1001528,2485,out,159.55,EUR,2022-01-22
1001530,1391,in,472.87,EUR,2022-01-22
1001538,1146,in,569.71,EUR,2022-01-22
1001539,439,out,276.62,EUR,2022-01-22
1001540,2011,in,195.14,EUR,2022-01-22
1001541,3017,out,471.68,EUR,2022-01-23
1001542,501,out,60.11,EUR,2022-01-23
1001544,746,in,28.18,EUR,2022-01-23
1001545,2316,in,339.99,EUR,2022-01-23
1001546,1450,in,148.49,EUR,2022-01-23
1001547,1031,out,433.04,EUR,2022-01-23
1001550,3730,in,154.43,EUR,2022-01-23
1001557,3489,out,41.5,EUR,2022-01-23
1001568,2524,in,110.84,EUR,2022-01-23
1001570,3449,in,242.28,EUR,2022-01-23
1001572,981,out,162.95,EUR,2022-01-23
1001573,1379,in,432.91,EUR,2022-01-23
1001574,2565,out,201.04,EUR,2022-01-23
1001578,1521,in,309.15,EUR,2022-01-23
1001579,1360,in,294.24,EUR,2022-01-23
1001580,3306,in,275.18,EUR,2022-01-23
1001581,2974,in,278.96,EUR,2022-01-23
1001582,2068,in,412.16,EUR,2022-01-23
1001583,2465,out,185.04,EUR,2022-01-23
1001587,2403,out,211.17,EUR,2022-01-23
1001589,3360,in,537.75,EUR,2022-01-23
1001590,3133,out,383.07,EUR,2022-01-23
1001591,172,out,540.43,EUR,2022-01-23
1001592,3818,out,344.09,EUR,2022-01-23
1001595,3693,in,409.94,EUR,2022-01-23
1001596,954,out,431.74,EUR,2022-01-23
1001597,3168,out,250.32,EUR,2022-01-23
1001603,3158,in,476.75,EUR,2022-01-23
1001605,1448,in,525.96,EUR,2022-01-23
1001608,2097,out,461.98,EUR,2022-01-23
1001611,1854,out,20.15,EUR,2022-01-23
1001613,3525,out,126.11,EUR,2022-01-23
1001614,537,in,497.28,EUR,2022-01-23
1001616,673,out,363.7,EUR,2022-01-23
1001631,2492,out,30.36,EUR,2022-01-24
1001633,281,out,269.43,EUR,2022-01-24
1001639,3373,out,8.4,EUR,2022-01-24
1001644,153,in,68.25,EUR,2022-01-24
1001645,3575,out,167.58,EUR,2022-01-24
1001646,3216,in,73.2,EUR,2022-01-24
1001649,2065,out,481.1,EUR,2022-01-24
1001650,2114,out,140.68,EUR,2022-01-24
1001658,629,out,182.57,EUR,2022-01-24
1001659,640,out,121.4,EUR,2022-01-24
1001664,3331,out,50.3,EUR,2022-01-24
1001667,1959,out,67.04,EUR,2022-01-24
1001669,39,in,337.46,EUR,2022-01-24
1001670,884,in,158.24,EUR,2022-01-24
1001672,1006,in,570.45,EUR,2022-01-24
1001674,3333,in,409.1,EUR,2022-01-24
1001676,1540,in,291.98,EUR,2022-01-24
1001678,2702,out,243.19,EUR,2022-01-24
1001683,3626,in,346.06,EUR,2022-01-24
1001689,1348,in,309.04,EUR,2022-01-25
1001693,587,in,180.28,EUR,2022-01-25
1001696,3812,out,578.99,EUR,2022-01-25
1001697,706,in,499.24,EUR,2022-01-25
1001698,2147,in,402.49,EUR,2022-01-25
1001701,276,in,120.32,EUR,2022-01-25
1001704,2235,in,133.04,EUR,2022-01-25
1001707,284,out,132.89,EUR,2022-01-25
1001708,1966,in,567.92,EUR,2022-01-25
1001709,2687,out,256.99,EUR,2022-01-25
1001711,1140,out,510.77,EUR,2022-01-25
1001713,505,out,48.68,EUR,2022-01-25
1001716,2905,in,321.09,EUR,2022-01-25
1001718,1036,in,122.89,EUR,2022-01-25
1001722,2900,in,98.48,EUR,2022-01-25
1001723,24,out,136.46,EUR,2022-01-25
1001729,1384,out,204.35,EUR,2022-01-25
1001732,1768,out,471.69,EUR,2022-01-25
1001733,3471,out,373.79,EUR,2022-01-25
1001734,3114,in,486.72,EUR,2022-01-25
1001736,3858,out,18.47,EUR,2022-01-25
1001739,608,out,214.96,EUR,2022-01-25
1001743,3222,out,276.7,EUR,2022-01-25
1001745,1952,in,542.61,EUR,2022-01-26
1001746,3171,in,87.71,EUR,2022-01-26
1001748,2285,in,443.91,EUR,2022-01-26
1001751,3289,out,437.96,EUR,2022-01-26
1001753,2729,in,568.78,EUR,2022-01-26
1001756,3168,out,537.99,EUR,2022-01-26
1001757,1434,in,460.78,EUR,2022-01-26
1001762,1007,out,405.5,EUR,2022-01-26
1001763,1155,out,186.08,EUR,2022-01-26
1001767,2118,in,522.97,EUR,2022-01-26
1001768,3248,out,223.27,EUR,2022-01-26
1001770,1302,in,261.34,EUR,2022-01-26
1001772,2298,out,167.7,EUR,2022-01-26
1001774,1283,out,128.43,EUR,2022-01-26
1001779,3582,out,271.96,EUR,2022-01-26
1001781,209,out,149.06,EUR,2022-01-26
1001784,46,in,264.17,EUR,2022-01-26
1001792,2039,in,24.02,EUR,2022-01-26
1001793,655,in,150.37,EUR,2022-01-26
1001794,2726,out,466.51,EUR,2022-01-26
1001795,2546,in,85.01,EUR,2022-01-26
1001799,2045,out,234.24,EUR,2022-01-26
1001803,588,in,351.28,EUR,2022-01-26
1001805,2540,out,306.56,EUR,2022-01-26
1001809,1149,in,292.12,EUR,2022-01-27
1001810,3354,out,327.25,EUR,2022-01-27
1001814,854,out,241.65,EUR,2022-01-27
1001816,99,out,55.73,EUR,2022-01-27
1001822,2415,in,193.99,EUR,2022-01-27
1001825,2826,in,31.42,EUR,2022-01-27
1001826,3673,in,203.3,EUR,2022-01-27
1001828,1722,out,102.95,EUR,2022-01-27
1001829,83,in,535.27,EUR,2022-01-27
1001832,1895,out,201.04,EUR,2022-01-27
1001834,3711,in,465.71,EUR,2022-01-27
1001836,1853,in,260.64,EUR,2022-01-27
1001839,3812,in,390.14,EUR,2022-01-27
1001841,765,in,315.44,EUR,2022-01-27
1001843,1869,in,407.92,EUR,2022-01-27
1001844,11,in,326.41,EUR,2022-01-27
1001846,1679,out,514.47,EUR,2022-01-27
1001852,3650,in,34.11,EUR,2022-01-27
1001855,225,out,331.11,EUR,2022-01-27
1001856,3554,out,96.46,EUR,2022-01-27
1001858,1966,out,215.01,EUR,2022-01-27
1001865,915,in,91.26,EUR,2022-01-27
1001874,3398,out,42.47,EUR,2022-01-28
1001880,784,in,468.05,EUR,2022-01-28
1001882,3581,out,302.94,EUR,2022-01-28
1001885,2378,out,9.39,EUR,2022-01-28
1001886,2991,out,385.6,EUR,2022-01-28
1001888,3528,out,491.73,EUR,2022-01-28
1001893,3387,in,537.08,EUR,2022-01-28
1001895,3009,out,221.85,EUR,2022-01-28
1001896,2781,in,295.83,EUR,2022-01-28
1001897,568,in,217.0,EUR,2022-01-28
1001900,1224,in,364.0,EUR,2022-01-28
1001905,252,out,18.92,EUR,2022-01-28
1001908,3004,in,310.79,EUR,2022-01-28
1001910,170,out,403.7,EUR,2022-01-28
1001915,1210,in,543.48,EUR,2022-01-28
1001916,2030,out,451.04,EUR,2022-01-28
1001924,2715,out,397.81,EUR,2022-01-28
1001931,1494,in,87.56,EUR,2022-01-28
1001932,212,in,319.15,EUR,2022-01-28
1001935,2258,out,84.95,EUR,2022-01-29
1001936,1228,in,190.57,EUR,2022-01-29
1001937,884,in,410.3,EUR,2022-01-29
1001939,3208,in,25.4,EUR,2022-01-29
1001940,2886,in,484.51,EUR,2022-01-29
1001942,703,out,561.85,EUR,2022-01-29
1001943,3485,out,217.64,EUR,2022-01-29
1001946,1897,out,54.74,EUR,2022-01-29
1001951,2513,out,37.64,EUR,2022-01-29
1001957,2806,out,407.88,EUR,2022-01-29
1001959,382,out,296.26,EUR,2022-01-29
1001960,2676,out,122.89,EUR,2022-01-29
1001961,3860,in,11.29,EUR,2022-01-29
1001962,1279,in,390.48,EUR,2022-01-29
1001964,3520,out,494.92,EUR,2022-01-29
1001965,1963,in,66.79,EUR,2022-01-29
1001968,756,out,30.92,EUR,2022-01-29
1001971,196,in,295.34,EUR,2022-01-29
1001974,3861,out,10.92,EUR,2022-01-29
1001975,731,in,363.5,EUR,2022-01-29
1001978,2737,in,397.17,EUR,2022-01-29
1001979,2106,out,69.75,EUR,2022-01-29
1001983,3304,in,271.43,EUR,2022-01-29
1001992,582,out,11.87,EUR,2022-01-30
1001994,3861,in,190.28,EUR,2022-01-30
1001999,1660,out,295.39,EUR,2022-01-30
1002001,3493,in,525.27,EUR,2022-01-30
1002007,1476,out,142.39,EUR,2022-01-30
1002010,3125,in,328.34,EUR,2022-01-30
1002011,3314,in,515.35,EUR,2022-01-30
1002012,2343,in,570.06,EUR,2022-01-30
1002017,1524,out,2.95,EUR,2022-01-30
1002018,1363,in,493.88,EUR,2022-01-30
1002022,3227,out,86.46,EUR,2022-01-30
1002023,2803,out,207.49,EUR,2022-01-30
1002026,752,in,234.41,EUR,2022-01-30
1002028,651,out,324.38,EUR,2022-01-30
1002029,640,out,464.83,EUR,2022-01-30
1002030,3856,out,144.52,EUR,2022-01-30
1002031,1776,in,102.15,EUR,2022-01-30
1002033,2672,in,591.88,EUR,2022-01-30
1002036,1725,in,430.34,EUR,2022-01-30
1002037,2256,out,591.37,EUR,2022-01-30
1002039,1580,in,132.78,EUR,2022-01-30
1002040,1999,in,540.04,EUR,2022-01-30
1002043,122,in,141.94,EUR,2022-01-30
1002045,2268,out,234.44,EUR,2022-01-30
1002046,3773,in,275.36,EUR,2022-01-30
1002049,57,out,328.28,EUR,2022-01-30
1002050,835,in,160.58,EUR,2022-01-30
1002051,1261,out,212.37,EUR,2022-01-30
1002052,2632,out,1.58,EUR,2022-01-30
1002055,2700,out,237.13,EUR,2022-01-30
1002059,1059,out,59.95,EUR,2022-01-30
1002060,1968,out,559.91,EUR,2022-01-30
1002061,1106,out,439.75,EUR,2022-01-30
1002062,3404,out,375.22,EUR,2022-01-30
1002065,833,in,334.36,EUR,2022-01-30
1002070,424,out,183.19,EUR,2022-01-30
1002073,484,in,232.28,EUR,2022-01-30
1002074,3091,out,459.36,EUR,2022-01-30
1002075,107,out,65.6,EUR,2022-01-30
1002080,2517,in,345.03,EUR,2022-01-31
1002081,1552,in,71.69,EUR,2022-01-31
1002082,2879,out,206.71,EUR,2022-01-31
1002083,130,in,430.59,EUR,2022-01-31
1002085,3256,in,595.38,EUR,2022-01-31
1002086,830,in,362.53,EUR,2022-01-31
1002088,2742,in,135.89,EUR,2022-01-31
1002094,2409,out,69.82,EUR,2022-01-31
1002095,674,in,135.69,EUR,2022-01-31
1002096,2518,out,218.62,EUR,2022-01-31
1002097,3157,in,353.15,EUR,2022-01-31
1002098,851,in,262.34,EUR,2022-01-31
1002100,3081,in,486.96,EUR,2022-01-31
1002108,2576,in,228.09,EUR,2022-01-31
1002124,3513,out,217.94,EUR,2022-01-31
1002125,1074,out,22.27,EUR,2022-01-31
1002137,1831,in,345.87,EUR,2022-01-31
1002139,3533,in,309.24,EUR,2022-01-31
1002140,3639,in,426.87,EUR,2022-01-31
1002142,1350,in,72.65,EUR,2022-01-31
1002144,639,in,14.82,EUR,2022-01-31
1002149,190,in,355.26,EUR,2022-01-31
1002155,769,out,399.96,EUR,2022-01-31
1002160,2445,out,599.98,EUR,2022-01-31
1002168,1194,out,229.2,USD,2022-02-01
1002169,3060,out,506.85,EUR,2022-02-01
1002170,464,in,416.21,EUR,2022-02-01
1002171,2348,out,487.28,EUR,2022-02-01
1002175,721,out,377.45,USD,2022-02-01
1002176,1999,in,170.45,USD,2022-02-01
1002177,3567,out,136.5,USD,2022-02-01
1002178,1952,in,127.27,USD,2022-02-01
1002179,967,out,356.57,USD,2022-02-01
1002182,3856,out,99.75,EUR,2022-02-01
1002183,1916,in,557.53,EUR,2022-02-01
1002186,775,out,450.83,EUR,2022-02-01
1002187,1443,out,134.56,EUR,2022-02-01
1002188,390,in,204.39,EUR,2022-02-01
1002189,2960,in,76.97,USD,2022-02-01
1002191,437,in,517.71,EUR,2022-02-01
1002192,2229,in,224.72,USD,2022-02-01
1002193,3696,out,98.25,EUR,2022-02-01
1002194,3015,in,583.82,USD,2022-02-01
1002198,509,out,593.14,EUR,2022-02-01
1002199,1526,in,242.21,EUR,2022-02-01
1002200,2687,in,458.78,EUR,2022-02-01
1002201,723,in,356.43,EUR,2022-02-01
1002202,519,out,67.48,EUR,2022-02-01
1002203,2059,in,8.99,EUR,2022-02-01
1002204,170,in,337.65,EUR,2022-02-01
1002207,1256,out,144.8,EUR,2022-02-01
1002208,1886,out,476.67,EUR,2022-02-01
1002209,230,out,293.67,EUR,2022-02-01
1002211,319,out,444.69,USD,2022-02-01
1002212,608,out,182.31,EUR,2022-02-01
1002213,2696,in,228.96,EUR,2022-02-01
1002215,1837,in,56.82,EUR,2022-02-01
1002216,175,in,464.51,USD,2022-02-01
1002217,3726,in,522.34,USD,2022-02-01
1002218,1093,in,202.64,EUR,2022-02-01
1002219,917,out,115.22,USD,2022-02-01
1002220,2691,out,199.34,EUR,2022-02-01
1002221,1697,in,544.05,USD,2022-02-02
1002223,3290,in,477.48,USD,2022-02-02
1002224,1698,out,502.72,EUR,2022-02-02
1002226,3416,in,457.41,USD,2022-02-02
1002227,3497,in,97.29,USD,2022-02-02
1002229,558,out,26.34,EUR,2022-02-02
1002230,2459,in,375.86,USD,2022-02-02
1002231,252,out,267.86,EUR,2022-02-02
1002233,997,in,479.66,EUR,2022-02-02
1002235,3549,out,472.47,USD,2022-02-02
1002237,1727,out,494.09,USD,2022-02-02
1002238,2300,in,369.53,EUR,2022-02-02
1002243,2499,in,551.26,EUR,2022-02-02
1002244,1217,in,245.03,USD,2022-02-02
1002246,3552,in,392.09,EUR,2022-02-02
1002247,3318,in,161.4,EUR,2022-02-02
1002249,3108,in,421.67,EUR,2022-02-02
1002250,143,out,500.43,USD,2022-02-02
1002252,1215,in,165.27,EUR,2022-02-02
1002253,1622,out,97.47,EUR,2022-02-02
1002255,2864,in,19.04,EUR,2022-02-02
1002256,2963,in,522.29,EUR,2022-02-02
1002257,2139,out,20.82,USD,2022-02-02
1002259,3704,out,80.64,USD,2022-02-02
1002260,3586,in,586.96,USD,2022-02-02
1002261,265,out,69.35,EUR,2022-02-02
1002264,1641,in,135.12,EUR,2022-02-02
1002265,2289,in,76.94,EUR,2022-02-02
1002266,3092,out,258.9,USD,2022-02-02
1002267,3249,out,35.1,USD,2022-02-02
1002269,762,out,190.82,USD,2022-02-02
1002270,1829,in,433.22,EUR,2022-02-02
1002271,2486,in,315.1,USD,2022-02-02
1002276,3704,out,186.37,USD,2022-02-02
1002278,3564,out,380.68,EUR,2022-02-02
1002279,3341,in,148.62,USD,2022-02-02
1002281,1573,out,412.99,EUR,2022-02-02
1002282,2098,in,577.46,EUR,2022-02-02
1002284,2124,in,253.75,EUR,2022-02-03
1002287,900,out,80.96,USD,2022-02-03
1002288,2073,in,294.02,EUR,2022-02-03
1002289,1252,in,382.37,EUR,2022-02-03
1002290,3230,in,519.64,USD,2022-02-03
1002294,812,in,412.14,EUR,2022-02-03
1002295,3639,in,500.03,EUR,2022-02-03
1002297,744,out,271.0,USD,2022-02-03
1002298,1575,out,435.43,EUR,2022-02-03
1002299,3724,out,510.53,EUR,2022-02-03
1002300,3480,in,93.67,USD,2022-02-03
1002307,1985,out,282.33,EUR,2022-02-03
1002308,2740,out,132.97,EUR,2022-02-03
1002309,2122,in,563.8,USD,2022-02-03
1002310,967,out,100.02,USD,2022-02-03
1002311,277,out,304.91,EUR,2022-02-03
1002312,3004,out,179.98,USD,2022-02-03
1002313,2601,in,122.99,EUR,2022-02-03
1002314,194,out,342.31,USD,2022-02-03
1002315,3444,out,575.01,USD,2022-02-03
1002316,1659,in,10.87,EUR,2022-02-03
1002321,1466,out,385.19,USD,2022-02-03
1002323,1785,out,220.36,EUR,2022-02-03
1002325,780,out,495.22,EUR,2022-02-03
1002326,3244,out,219.61,EUR,2022-02-03
1002327,2174,in,22.0,EUR,2022-02-03
1002329,3641,in,211.36,EUR,2022-02-03
1002330,3271,in,427.23,EUR,2022-02-03
1002335,3410,out,134.85,EUR,2022-02-03
1002337,2932,in,315.92,USD,2022-02-03
1002338,742,in,35.82,USD,2022-02-03
1002339,480,in,251.44,EUR,2022-02-03
1002340,930,in,312.74,EUR,2022-02-03
1002341,1096,out,169.64,EUR,2022-02-03
1002342,88,out,350.84,EUR,2022-02-03
1002343,1351,in,4.39,USD,2022-02-03
1002344,1626,in,44.09,EUR,2022-02-03
1002345,574,in,599.0,EUR,2022-02-03
1002346,2068,out,40.39,EUR,2022-02-04
1002348,1622,in,511.07,EUR,2022-02-04
1002349,750,in,15.71,EUR,2022-02-04
1002351,1234,in,526.95,EUR,2022-02-04
1002352,307,out,181.71,EUR,2022-02-04
1002353,566,out,547.19,USD,2022-02-04
1002354,771,in,353.48,EUR,2022-02-04
1002359,3455,in,280.19,USD,2022-02-04
1002360,2128,in,251.1,USD,2022-02-04
1002361,471,out,201.05,USD,2022-02-04
1002362,640,in,598.52,USD,2022-02-04
1002363,3053,in,452.44,EUR,2022-02-04
1002365,3553,in,491.87,USD,2022-02-04
1002366,1663,out,166.8,USD,2022-02-04
1002367,2363,out,136.35,USD,2022-02-04
1002370,1881,in,271.91,USD,2022-02-04
1002374,2675,out,510.89,EUR,2022-02-04
1002375,3095,out,443.95,USD,2022-02-04
1002378,509,out,413.17,EUR,2022-02-04
1002379,3727,in,282.1,EUR,2022-02-04
1002381,3790,in,406.75,EUR,2022-02-04
1002383,2098,in,287.33,EUR,2022-02-04
1002384,1467,out,174.44,EUR,2022-02-04
1002385,3576,in,461.94,USD,2022-02-04
1002388,2403,in,347.21,EUR,2022-02-04
1002392,3270,out,167.52,EUR,2022-02-04
1002397,137,in,371.7,USD,2022-02-04
1002398,2041,out,40.58,USD,2022-02-04
1002399,3121,out,490.49,EUR,2022-02-04
1002401,2842,out,211.69,USD,2022-02-04
1002402,2846,in,420.23,EUR,2022-02-04
1002405,3841,in,331.6,USD,2022-02-04
1002407,1235,out,143.51,USD,2022-02-04
1002408,179,out,209.46,USD,2022-02-04
1002409,3262,out,596.84,EUR,2022-02-04
1002415,2835,in,289.86,EUR,2022-02-05
1002417,1454,out,429.87,EUR,2022-02-05
1002420,580,in,221.02,EUR,2022-02-05
1002422,423,in,494.83,USD,2022-02-05
1002423,1197,out,219.84,USD,2022-02-05
1002424,2967,in,555.76,EUR,2022-02-05
1002427,2855,in,334.8,USD,2022-02-05
1002428,3536,in,69.36,USD,2022-02-05
1002429,481,in,318.13,EUR,2022-02-05
1002430,358,in,29.3,EUR,2022-02-05
1002432,2628,out,246.6,EUR,2022-02-05
1002433,2255,in,244.72,USD,2022-02-05
1002434,2704,out,223.76,EUR,2022-02-05
1002436,3167,in,235.52,USD,2022-02-05
1002437,3731,out,92.4,EUR,2022-02-05
1002439,1125,in,237.27,EUR,2022-02-05
1002440,3355,in,160.51,EUR,2022-02-05
1002441,1358,out,428.54,EUR,2022-02-05
1002443,1170,in,37.28,EUR,2022-02-05
1002445,1362,in,29.85,EUR,2022-02-05
1002446,820,out,469.72,EUR,2022-02-05
1002447,452,in,464.43,EUR,2022-02-05
1002448,3382,in,452.79,EUR,2022-02-05
1002449,3708,out,342.76,USD,2022-02-05
1002450,203,out,407.3,EUR,2022-02-05
1002451,1505,out,123.86,EUR,2022-02-05
1002453,1709,out,362.63,EUR,2022-02-05
1002454,998,out,386.14,EUR,2022-02-05
1002455,2053,in,56.07,EUR,2022-02-05
1002456,1310,in,483.2,EUR,2022-02-05
1002457,1942,out,215.18,USD,2022-02-05
1002458,3606,in,228.86,EUR,2022-02-05
1002460,2810,out,415.43,USD,2022-02-05
1002461,1869,in,456.04,USD,2022-02-05
1002465,3359,out,353.75,EUR,2022-02-05
1002468,896,in,482.85,USD,2022-02-05
1002470,611,out,109.72,USD,2022-02-05
1002473,23,in,291.99,EUR,2022-02-05
1002475,2397,in,371.25,USD,2022-02-05
1002477,3492,out,110.7,USD,2022-02-06
1002479,2362,in,498.7,EUR,2022-02-06
1002481,2921,out,151.65,USD,2022-02-06
1002484,3607,out,323.0,EUR,2022-02-06
1002485,1942,out,206.03,USD,2022-02-06
1002486,91,out,82.46,EUR,2022-02-06
1002487,3194,out,600.0,EUR,2022-02-06
1002488,2855,out,450.92,USD,2022-02-06
1002490,584,out,521.87,EUR,2022-02-06
1002491,1611,out,86.61,EUR,2022-02-06
1002492,3165,in,73.26,EUR,2022-02-06
1002493,755,out,462.67,EUR,2022-02-06
1002494,2556,in,451.42,USD,2022-02-06
1002495,2532,out,572.11,USD,2022-02-06
1002496,194,out,475.84,USD,2022-02-06
1002499,1526,out,298.9,EUR,2022-02-06
1002500,2962,in,12.16,EUR,2022-02-06
1002501,3129,in,216.79,USD,2022-02-06
1002503,810,in,69.12,EUR,2022-02-06
1002505,1212,out,2.26,USD,2022-02-06
1002512,1638,out,449.21,EUR,2022-02-06
1002513,858,in,70.36,USD,2022-02-06
1002515,773,out,19.59,EUR,2022-02-06
1002516,3556,out,421.76,USD,2022-02-06
1002517,3495,out,560.32,EUR,2022-02-06
1002519,1569,out,213.17,USD,2022-02-06
1002520,1954,in,409.39,EUR,2022-02-06
1002521,1201,out,31.99,EUR,2022-02-06
1002522,3618,in,586.57,USD,2022-02-06
1002524,3497,out,307.56,EUR,2022-02-06
1002526,3363,in,503.31,EUR,2022-02-06
1002527,2897,in,409.91,EUR,2022-02-06
1002530,296,out,39.08,EUR,2022-02-06
1002531,2128,out,369.93,USD,2022-02-06
1002533,1999,in,275.4,USD,2022-02-06
1002534,3487,out,264.74,EUR,2022-02-06
1002535,928,in,262.73,EUR,2022-02-06
1002537,1228,out,568.39,EUR,2022-02-07
1002538,3810,out,58.75,USD,2022-02-07
1002539,2946,in,171.54,EUR,2022-02-07
1002540,1231,out,320.34,EUR,2022-02-07
1002543,2443,in,430.88,USD,2022-02-07
1002546,2387,out,483.85,USD,2022-02-07
1002549,1589,in,305.88,EUR,2022-02-07
1002551,2112,out,571.52,EUR,2022-02-07
1002552,2038,in,407.38,USD,2022-02-07
1002554,3535,out,31.65,EUR,2022-02-07
1002555,1570,in,300.2,EUR,2022-02-07
1002557,2488,out,330.22,USD,2022-02-07
1002558,1403,in,366.03,EUR,2022-02-07
1002559,3762,in,92.03,USD,2022-02-07
1002562,1704,out,283.7,USD,2022-02-07
1002563,3718,in,462.59,USD,2022-02-07
1002564,1501,in,83.07,EUR,2022-02-07
1002565,3153,out,282.37,USD,2022-02-07
1002566,359,out,577.19,EUR,2022-02-07
1002567,3681,out,388.95,EUR,2022-02-07
1002568,2502,out,540.5,USD,2022-02-07
1002569,1592,out,197.35,EUR,2022-02-07
1002570,591,out,532.15,EUR,2022-02-07
1002571,1262,in,452.89,EUR,2022-02-07
1002574,3090,in,86.26,EUR,2022-02-07
1002577,2195,in,192.21,EUR,2022-02-07
1002578,2680,out,101.41,USD,2022-02-07
1002579,1407,out,488.04,EUR,2022-02-07
1002580,2057,in,357.63,EUR,2022-02-07
1002581,3645,in,65.56,USD,2022-02-07
1002585,1120,out,198.98,EUR,2022-02-07
1002586,2818,in,192.37,USD,2022-02-07
1002588,3494,out,384.67,USD,2022-02-07
1002590,1414,in,319.26,EUR,2022-02-07
1002591,1802,out,257.05,EUR,2022-02-07
1002592,2361,out,195.1,USD,2022-02-07
1002593,2726,in,289.61,EUR,2022-02-07
1002594,3081,out,491.37,USD,2022-02-07
1002595,1088,in,181.76,EUR,2022-02-07
1002598,861,in,222.43,EUR,2022-02-07
1002599,994,out,253.59,USD,2022-02-07
1002600,1435,out,100.12,EUR,2022-02-07
1002602,3373,out,94.09,EUR,2022-02-07
1002604,1845,in,115.83,EUR,2022-02-07
1002605,2020,in,345.6,EUR,2022-02-07
1002606,2192,out,163.77,USD,2022-02-07
1002607,658,out,406.85,EUR,2022-02-07
1002608,1337,in,532.26,USD,2022-02-07
1002610,2397,out,412.85,EUR,2022-02-07
1002612,2296,out,503.53,USD,2022-02-08
1002613,2771,in,578.25,EUR,2022-02-08
1002617,3102,out,33.23,USD,2022-02-08
1002618,3259,in,81.22,EUR,2022-02-08
1002621,2556,in,402.8,EUR,2022-02-08
1002622,2580,out,344.14,EUR,2022-02-08
1002623,488,in,164.29,USD,2022-02-08
1002625,1372,in,140.86,USD,2022-02-08
1002626,2867,out,200.97,EUR,2022-02-08
1002627,1913,in,521.16,EUR,2022-02-08
1002628,1830,out,89.73,EUR,2022-02-08
1002632,2121,out,96.13,EUR,2022-02-08
1002633,726,in,474.58,EUR,2022-02-08
1002634,602,in,50.94,EUR,2022-02-08
1002637,2561,out,366.37,EUR,2022-02-08
1002638,1957,out,177.84,USD,2022-02-08
1002640,2071,out,535.44,USD,2022-02-08
1002641,2632,out,571.52,EUR,2022-02-08
1002643,3788,out,240.21,USD,2022-02-08
1002644,668,in,131.29,USD,2022-02-08
1002645,212,in,13.63,USD,2022-02-08
1002646,2556,out,281.66,EUR,2022-02-08
1002649,771,in,147.76,EUR,2022-02-08
1002652,495,in,399.56,USD,2022-02-08
1002653,2935,out,180.14,EUR,2022-02-08
1002654,2867,out,552.65,EUR,2022-02-08
1002655,3124,in,124.8,EUR,2022-02-08
1002656,1041,in,44.57,EUR,2022-02-08
1002657,2399,in,389.5,EUR,2022-02-08
1002658,1048,in,170.07,EUR,2022-02-08
1002659,720,in,508.31,EUR,2022-02-08
1002660,1613,out,443.71,EUR,2022-02-08
1002663,3746,out,238.78,EUR,2022-02-08
1002665,1951,out,583.96,EUR,2022-02-08
1002666,1125,in,569.87,USD,2022-02-08
1002669,805,in,284.7,USD,2022-02-08
1002670,289,in,203.16,EUR,2022-02-08
1002671,2972,in,382.38,EUR,2022-02-08
1002672,1470,out,275.75,EUR,2022-02-08
1002673,2020,in,596.91,EUR,2022-02-08
1002674,1744,in,493.11,EUR,2022-02-08
1002675,1544,out,113.5,EUR,2022-02-08
1002676,2166,out,241.77,EUR,2022-02-09
1002679,3359,in,61.99,USD,2022-02-09
1002680,2867,in,67.66,EUR,2022-02-09
1002683,1978,out,119.4,USD,2022-02-09
1002684,2194,out,123.21,EUR,2022-02-09
1002686,2446,in,587.81,EUR,2022-02-09
1002687,639,in,107.79,EUR,2022-02-09
1002689,2665,out,372.23,USD,2022-02-09
1002690,643,in,277.13,USD,2022-02-09
1002691,797,out,298.0,USD,2022-02-09
1002692,3558,in,365.62,USD,2022-02-09
1002694,1705,out,21.76,EUR,2022-02-09
1002695,251,in,277.27,EUR,2022-02-09
1002696,259,in,178.01,USD,2022-02-09
1002698,1733,out,380.62,EUR,2022-02-09
1002699,1646,out,77.02,EUR,2022-02-09
1002701,3440,in,351.79,USD,2022-02-09
1002702,1627,out,490.86,EUR,2022-02-09
1002703,3082,out,564.79,EUR,2022-02-09
1002706,2250,out,421.78,USD,2022-02-09
1002707,2816,out,115.64,EUR,2022-02-09
1002708,2106,out,165.74,EUR,2022-02-09
1002709,2010,in,21.27,EUR,2022-02-09
1002710,747,out,33.9,EUR,2022-02-09
1002711,295,in,87.75,EUR,2022-02-09
1002712,575,in,220.72,EUR,2022-02-09
1002713,1056,in,430.17,EUR,2022-02-09
1002714,1244,out,59.06,EUR,2022-02-09
1002715,634,in,273.9,EUR,2022-02-09
1002717,3733,out,289.3,EUR,2022-02-09
1002720,3633,out,169.66,USD,2022-02-09
1002721,1423,out,87.4,USD,2022-02-09
1002722,2650,in,408.11,USD,2022-02-09
1002724,2824,out,403.3,EUR,2022-02-09
1002725,1433,out,217.55,EUR,2022-02-09
1002727,2051,in,47.38,USD,2022-02-09
